Year,Month,Consumption,Consumer_number,Installation_zone
2013,9,3,AQEZ75794813957989,Installation_zone 18
2013,9,1,DTFK65617115118940,Installation_zone 18
2013,9,4,BIIM61227429689854,Installation_zone 18
2013,9,2,XOJL15461470318945,Installation_zone 18
2013,9,6,NCTB52281913419616,Installation_zone 17
2013,9,12,EDCM45829369428453,Installation_zone 17
2013,9,18,CPXU61215292147087,Installation_zone 17
2013,9,9,FASR75283242704176,Installation_zone 17
2013,9,9,DLEG55705836479439,Installation_zone 20
2013,9,2,TMGE68279212297310,Installation_zone 22
2013,9,12,HVWA39245455331295,Installation_zone 23
2013,9,18,JFTK47151672660141,Installation_zone 23
2013,9,7,WMYU36094306670268,Installation_zone 21
2013,9,0,XSZJ94237122106108,Installation_zone 23
2013,9,0,BTQM49798143241933,Installation_zone 20
2013,9,5,MXLV22697715862048,Installation_zone 24
2013,9,4,LZGZ13521950223710,Installation_zone 24
2013,9,0,PCEM91678128086172,Installation_zone 32
2013,9,6,RAHJ06095935371477,Installation_zone 32
2013,9,10,UVUU09775369366538,Installation_zone 31
2013,9,4,WGVP23704300396052,Installation_zone 14
2013,9,8,LCNG39047965581281,Installation_zone 37
2013,9,4,BXCI28257066370457,Installation_zone 37
2013,9,3,KUXS54925465360668,Installation_zone 35
2013,9,0,AGAC27538899776874,Installation_zone 35
2013,9,10,GEKT45597982251440,Installation_zone 39
2013,9,5,DHNZ15281125337787,Installation_zone 43
2013,9,5,HSDI89063278786666,Installation_zone 44
2013,9,8,CCWP71177256535184,Installation_zone 44
2013,9,6,WLKI09630012172980,Installation_zone 44
2013,9,7,LMWG30961964913213,Installation_zone 25
2013,9,5,VQXS26201870264771,Installation_zone 46
2013,9,14,UDSH32598635223957,Installation_zone 46
2013,9,4,LKZC42771408481183,Installation_zone 46
2013,9,16,XREJ63458390403836,Installation_zone 47
2013,9,1,MKUY02496816394391,Installation_zone 49
2013,9,14,HJXL11174083201294,Installation_zone 25
2013,9,9,ROAM60370219032330,Installation_zone 32
2013,10,6,TDUN14199400484525,Installation_zone 5
2013,10,9,JQMS14032982338772,Installation_zone 5
2013,10,7,AYFO01640637647206,Installation_zone 6
2013,10,1,OCPP59797470609261,Installation_zone 5
2013,10,4,QQMF30771954963879,Installation_zone 7
2013,10,4,ZGIS63488309737437,Installation_zone 8
2013,10,15,TRUP39249687477533,Installation_zone 8
2013,10,4,LRFN70996825114125,Installation_zone 10
2013,10,11,OSVR86992213224426,Installation_zone 10
2013,10,10,OZRX03370893861549,Installation_zone 11
2013,10,24,GADA51585962696666,Installation_zone 12
2013,10,5,DKUQ58536240446944,Installation_zone 13
2013,10,2,ADBQ44944453582333,Installation_zone 13
2013,10,25,ZMOS73961102720780,Installation_zone 10
2013,10,2,GKMX74414260367606,Installation_zone 16
2013,10,2,AUCX11504368520422,Installation_zone 16
2013,10,4,YWLI28629073070875,Installation_zone 16
2013,10,2,BHPY50156181406298,Installation_zone 18
2013,10,3,AQEZ75794813957989,Installation_zone 18
2013,10,5,VIKI56467126101490,Installation_zone 18
2013,10,3,UYPX13965122642919,Installation_zone 19
2013,10,10,EDCM45829369428453,Installation_zone 17
2013,10,6,FASR75283242704176,Installation_zone 17
2013,10,7,KDLN92170147407592,Installation_zone 17
2013,10,0,IGPO00099611308299,Installation_zone 20
2013,10,1,WMYU36094306670268,Installation_zone 21
2013,10,9,SCEH61542216221618,Installation_zone 24
2013,10,1,RAKE48129878248928,Installation_zone 25
2013,10,6,TACL60681631324729,Installation_zone 27
2013,10,9,CZKF92250367225217,Installation_zone 31
2013,10,3,AACP61877322721317,Installation_zone 32
2013,10,6,DTAT85169253987351,Installation_zone 35
2013,10,10,GJSD72922478511859,Installation_zone 36
2013,10,4,SYIY91333853639633,Installation_zone 14
2013,10,0,IPNN91337302843369,Installation_zone 37
2013,10,0,LCNG39047965581281,Installation_zone 37
2013,10,4,ESPW39623958341450,Installation_zone 35
2013,10,2,VQEV43517876746282,Installation_zone 35
2013,10,7,WWKM12584815640594,Installation_zone 38
2013,10,4,MKEV88575336724138,Installation_zone 41
2013,10,10,FWOQ99723475296992,Installation_zone 43
2013,10,2,KEHM70898271340968,Installation_zone 43
2013,10,1,EODC82136417557525,Installation_zone 19
2013,10,1,HSDI89063278786666,Installation_zone 44
2013,10,7,ZSBD42550429109229,Installation_zone 44
2013,10,3,HGYT99040653554323,Installation_zone 44
2013,10,1,OMKX11675230925584,Installation_zone 45
2013,10,6,UDSH32598635223957,Installation_zone 46
2013,10,4,LKZC42771408481183,Installation_zone 46
2013,10,7,XREJ63458390403836,Installation_zone 47
2013,10,7,TAXE68037922294598,Installation_zone 47
2013,10,1,WXAH99373090538441,Installation_zone 48
2013,10,6,SXZF91555008327649,Installation_zone 49
2013,11,5,TDUN14199400484525,Installation_zone 5
2013,11,3,JQMS14032982338772,Installation_zone 5
2013,11,0,BQFG94024600890381,Installation_zone 5
2013,11,0,PXQQ85319388834029,Installation_zone 6
2013,11,6,EFFO01156111827590,Installation_zone 8
2013,11,7,OHHZ66608118052068,Installation_zone 7
2013,11,1,ZGIS63488309737437,Installation_zone 8
2013,11,7,TMTC88310339291752,Installation_zone 9
2013,11,2,UPHQ58672466816734,Installation_zone 9
2013,11,0,BLAK76953498874326,Installation_zone 10
2013,11,0,FNLH89713255217421,Installation_zone 10
2013,11,0,PXWF09351215906500,Installation_zone 10
2013,11,4,HMWI14872235049607,Installation_zone 11
2013,11,0,PJYW09779517254665,Installation_zone 7
2013,11,1,OBAM54117881686543,Installation_zone 12
2013,11,17,GADA51585962696666,Installation_zone 12
2013,11,6,RBXJ96694828134519,Installation_zone 13
2013,11,2,NTCF56349417942748,Installation_zone 13
2013,11,4,GKMX74414260367606,Installation_zone 16
2013,11,0,ISMU51820791960983,Installation_zone 6
2013,11,0,SKBQ34608548675563,Installation_zone 12
2013,11,0,IEMK72292891425324,Installation_zone 18
2013,11,1,DTFK65617115118940,Installation_zone 18
2013,11,4,MKAR32724631454372,Installation_zone 18
2013,11,8,LFRL48529839891060,Installation_zone 19
2013,11,1,UYPX13965122642919,Installation_zone 19
2013,11,3,ZCWM01206871710015,Installation_zone 21
2013,11,6,BDYW49302208987574,Installation_zone 22
2013,11,0,CWKW94602152420619,Installation_zone 23
2013,11,13,HVWA39245455331295,Installation_zone 23
2013,11,3,SFGH45462942495376,Installation_zone 24
2013,11,0,LRNJ93781110353744,Installation_zone 24
2013,11,3,ISML84416059599137,Installation_zone 27
2013,11,5,EYCZ86177377045500,Installation_zone 28
2013,11,0,MAHJ68612400545959,Installation_zone 31
2013,11,2,DYHK90009857546508,Installation_zone 32
2013,11,5,KOQB86035409759710,Installation_zone 32
2013,11,2,TVBU30916800467189,Installation_zone 37
2013,11,0,BXCI28257066370457,Installation_zone 37
2013,11,6,ESPW39623958341450,Installation_zone 35
2013,11,1,VQEV43517876746282,Installation_zone 35
2013,11,0,TTSS74166026103488,Installation_zone 17
2013,11,7,VTUC80137495067252,Installation_zone 42
2013,11,4,MKEV88575336724138,Installation_zone 41
2013,11,1,KEHM70898271340968,Installation_zone 43
2013,11,5,DHLT22751152114004,Installation_zone 19
2013,11,5,GNWL21283643094250,Installation_zone 44
2013,11,8,PBHI58721570562539,Installation_zone 44
2013,11,0,VQXS26201870264771,Installation_zone 46
2013,11,0,XREI65862963408099,Installation_zone 47
2013,12,2,BAWZ19048421193785,Installation_zone 5
2013,12,4,JQMS14032982338772,Installation_zone 5
2013,12,0,ZFPW93252994604089,Installation_zone 5
2013,12,0,BQFG94024600890381,Installation_zone 5
2013,12,3,AYFO01640637647206,Installation_zone 6
2013,12,0,PXQQ85319388834029,Installation_zone 6
2013,12,7,OHHZ66608118052068,Installation_zone 7
2013,12,5,QQMF30771954963879,Installation_zone 7
2013,12,11,TRUP39249687477533,Installation_zone 8
2013,12,2,UPHQ58672466816734,Installation_zone 9
2013,12,10,OSVR86992213224426,Installation_zone 10
2013,12,1,UEUM16479144634436,Installation_zone 10
2013,12,13,DILE36001796160982,Installation_zone 10
2013,12,9,DRJZ77577598647087,Installation_zone 10
2013,12,2,ADBQ44944453582333,Installation_zone 13
2013,12,3,GKMX74414260367606,Installation_zone 16
2013,12,3,AUCX11504368520422,Installation_zone 16
2013,12,1,XOJL15461470318945,Installation_zone 18
2013,12,8,NCTB52281913419616,Installation_zone 17
2013,12,3,EDCM45829369428453,Installation_zone 17
2013,12,13,CPXU61215292147087,Installation_zone 17
2013,12,3,GKFE53707368830491,Installation_zone 23
2013,12,8,VQPP12315719354818,Installation_zone 23
2013,12,2,WMYU36094306670268,Installation_zone 21
2013,12,3,SFGH45462942495376,Installation_zone 24
2013,12,12,TJNY14340498630719,Installation_zone 24
2013,12,0,BTQM49798143241933,Installation_zone 20
2013,12,0,JCEQ67516768365537,Installation_zone 24
2013,12,0,IMSD90472758795580,Installation_zone 26
2013,12,3,MXLV22697715862048,Installation_zone 24
2013,12,2,ISML84416059599137,Installation_zone 27
2013,12,3,XWQX52420643429828,Installation_zone 31
2013,12,9,CZKF92250367225217,Installation_zone 31
2013,12,2,AACP61877322721317,Installation_zone 32
2013,12,5,JGIS90314487760937,Installation_zone 34
2013,12,7,RBZY36608424332382,Installation_zone 35
2013,12,2,GZCQ36883265308324,Installation_zone 36
2013,12,8,SYIY91333853639633,Installation_zone 14
2013,12,9,VKWK03013010426777,Installation_zone 14
2013,12,0,ZJJS96326143634901,Installation_zone 37
2013,12,0,BXCI28257066370457,Installation_zone 37
2013,12,1,HZCZ40669419519385,Installation_zone 35
2013,12,4,PJMC90799657549559,Installation_zone 38
2013,12,7,BHHY27690293724874,Installation_zone 41
2013,12,5,WLPH31279974023492,Installation_zone 42
2013,12,6,REEM07976326275524,Installation_zone 44
2013,12,0,FPQL14379788360963,Installation_zone 12
2013,12,0,LMWG30961964913213,Installation_zone 25
2013,12,1,ZFSN90880750050877,Installation_zone 46
2014,1,10,TDUN14199400484525,Installation_zone 5
2014,1,4,JQMS14032982338772,Installation_zone 5
2014,1,0,OCPP59797470609261,Installation_zone 5
2014,1,1,ZGIS63488309737437,Installation_zone 8
2014,1,4,IFEO06882568526964,Installation_zone 9
2014,1,0,SDBX29672229939904,Installation_zone 9
2014,1,3,OJSO43350956513104,Installation_zone 10
2014,1,3,UTTW81117514772886,Installation_zone 10
2014,1,3,RBXJ96694828134519,Installation_zone 13
2014,1,4,QFZC55892897363655,Installation_zone 12
2014,1,0,IFSJ01459894769890,Installation_zone 16
2014,1,0,YWLI28629073070875,Installation_zone 16
2014,1,0,SKBQ34608548675563,Installation_zone 12
2014,1,3,BIIM61227429689854,Installation_zone 18
2014,1,2,XOJL15461470318945,Installation_zone 18
2014,1,2,UYPX13965122642919,Installation_zone 19
2014,1,5,ZLNT85398257867355,Installation_zone 23
2014,1,1,RAKE48129878248928,Installation_zone 25
2014,1,0,PCEM91678128086172,Installation_zone 32
2014,1,11,LRKP46581496166267,Installation_zone 31
2014,1,4,PJMC90799657549559,Installation_zone 38
2014,1,2,WOXW56589127716354,Installation_zone 42
2014,1,0,WLPH31279974023492,Installation_zone 42
2014,1,0,OXQR93805289497293,Installation_zone 42
2014,1,0,FPQL14379788360963,Installation_zone 12
2014,1,0,TTYW36392732207137,Installation_zone 5
2014,1,1,MKUY02496816394391,Installation_zone 49
2014,1,3,TYTP63003938181910,Installation_zone 18
2014,1,7,HJXL11174083201294,Installation_zone 25
2014,1,12,EWPI23382772590958,Installation_zone 25
2014,1,0,GLKQ62092263018071,Installation_zone 11
2014,2,0,PXQQ85319388834029,Installation_zone 6
2014,2,0,WKQD65869673845900,Installation_zone 6
2014,2,2,ZGIS63488309737437,Installation_zone 8
2014,2,0,AKYM96531089023926,Installation_zone 8
2014,2,6,OSSQ06652895870432,Installation_zone 8
2014,2,1,IFEO06882568526964,Installation_zone 9
2014,2,2,SDBX29672229939904,Installation_zone 9
2014,2,3,OJSO43350956513104,Installation_zone 10
2014,2,27,DILE36001796160982,Installation_zone 10
2014,2,0,VYHQ70541168465090,Installation_zone 9
2014,2,2,FJIR63546200064948,Installation_zone 11
2014,2,7,DRJZ77577598647087,Installation_zone 10
2014,2,6,HMWI14872235049607,Installation_zone 11
2014,2,0,ADBQ44944453582333,Installation_zone 13
2014,2,1,FQQZ96849599981537,Installation_zone 13
2014,2,1,CWPB63393839524718,Installation_zone 15
2014,2,1,GKMX74414260367606,Installation_zone 16
2014,2,0,AUCX11504368520422,Installation_zone 16
2014,2,0,ISMU51820791960983,Installation_zone 6
2014,2,2,AQEZ75794813957989,Installation_zone 18
2014,2,4,MKAR32724631454372,Installation_zone 18
2014,2,0,BIIM61227429689854,Installation_zone 18
2014,2,0,NSPB15070471549020,Installation_zone 20
2014,2,1,GKFE53707368830491,Installation_zone 23
2014,2,6,UDRW37417406602706,Installation_zone 19
2014,2,0,LWIS94074017000181,Installation_zone 25
2014,2,0,TXTM86379348979541,Installation_zone 37
2014,2,0,DYZI31447039939578,Installation_zone 32
2014,2,0,PCEM91678128086172,Installation_zone 32
2014,2,2,ZVSQ37941813894683,Installation_zone 8
2014,2,1,WGVP23704300396052,Installation_zone 14
2014,2,0,ZBKH84929962484093,Installation_zone 14
2014,2,0,IPNN91337302843369,Installation_zone 37
2014,2,0,LTUX29812003401409,Installation_zone 37
2014,2,1,TVBU30916800467189,Installation_zone 37
2014,2,0,ZJJS96326143634901,Installation_zone 37
2014,2,1,VQEV43517876746282,Installation_zone 35
2014,2,3,EGLU01654421194477,Installation_zone 38
2014,2,4,FWOQ99723475296992,Installation_zone 43
2014,2,0,VCXS52862881614438,Installation_zone 44
2014,2,2,YPDC09909383395445,Installation_zone 44
2014,2,0,HGYT99040653554323,Installation_zone 44
2014,2,2,VQXS26201870264771,Installation_zone 46
2014,2,19,UGIF95717037531572,Installation_zone 47
2014,2,0,TTYW36392732207137,Installation_zone 5
2014,3,0,BQFG94024600890381,Installation_zone 5
2014,3,0,WKQD65869673845900,Installation_zone 6
2014,3,7,OHHZ66608118052068,Installation_zone 7
2014,3,0,HNHY22942593542364,Installation_zone 7
2014,3,5,YLLI97696674274289,Installation_zone 10
2014,3,8,VSET30719364621531,Installation_zone 10
2014,3,3,BQKY09534094747768,Installation_zone 10
2014,3,3,OJSO43350956513104,Installation_zone 10
2014,3,1,OBAM54117881686543,Installation_zone 12
2014,3,2,RBXJ96694828134519,Installation_zone 13
2014,3,3,HQOY86916724394106,Installation_zone 13
2014,3,2,DKUQ58536240446944,Installation_zone 13
2014,3,4,QFZC55892897363655,Installation_zone 12
2014,3,0,OJQU49241457024673,Installation_zone 15
2014,3,0,RJZQ64026439736981,Installation_zone 16
2014,3,0,ISMU51820791960983,Installation_zone 6
2014,3,6,FDUJ72749447961171,Installation_zone 17
2014,3,0,KDLN92170147407592,Installation_zone 17
2014,3,3,CULH61719188142915,Installation_zone 21
2014,3,5,SMOE70043303527940,Installation_zone 23
2014,3,0,ATSE10024805129232,Installation_zone 21
2014,3,0,ZDAS67367925074855,Installation_zone 19
2014,3,5,OVPO00141453612027,Installation_zone 36
2014,3,0,PYIJ16398823534533,Installation_zone 36
2014,3,0,TTSS74166026103488,Installation_zone 17
2014,3,0,EYPZ06748418237483,Installation_zone 38
2014,3,5,WWKM12584815640594,Installation_zone 38
2014,3,3,GULT02713243938723,Installation_zone 43
2014,3,5,REEM07976326275524,Installation_zone 44
2014,3,1,LMWG30961964913213,Installation_zone 25
2014,3,0,EYDO33034156130713,Installation_zone 46
2014,3,6,XREJ63458390403836,Installation_zone 47
2014,3,4,NDZS40886786476343,Installation_zone 49
2014,3,1,MKUY02496816394391,Installation_zone 49
2014,3,5,GNMG64107279381765,Installation_zone 18
2014,4,10,KRUH35399694416065,Installation_zone 5
2014,4,5,BAWZ19048421193785,Installation_zone 5
2014,4,9,ZFPW93252994604089,Installation_zone 5
2014,4,4,AYFO01640637647206,Installation_zone 6
2014,4,1,SAWJ05022537727368,Installation_zone 7
2014,4,0,AKYM96531089023926,Installation_zone 8
2014,4,6,IQRJ62390741820460,Installation_zone 9
2014,4,6,YLLI97696674274289,Installation_zone 10
2014,4,3,HJRM79136465820840,Installation_zone 10
2014,4,9,VSET30719364621531,Installation_zone 10
2014,4,0,MTRV81612291903747,Installation_zone 10
2014,4,0,KFTH56445017523112,Installation_zone 10
2014,4,3,BQKY09534094747768,Installation_zone 10
2014,4,5,XIZX77467452847931,Installation_zone 10
2014,4,7,TMXI31575950243519,Installation_zone 5
2014,4,0,VYHQ70541168465090,Installation_zone 9
2014,4,6,DRJZ77577598647087,Installation_zone 10
2014,4,0,NWIB73431412260794,Installation_zone 13
2014,4,5,RBXJ96694828134519,Installation_zone 13
2014,4,8,NTCF56349417942748,Installation_zone 13
2014,4,2,PCLX31150424843331,Installation_zone 13
2014,4,10,CSRU43814285112593,Installation_zone 18
2014,4,4,ZCWM01206871710015,Installation_zone 21
2014,4,6,OVEN08408061063106,Installation_zone 21
2014,4,0,GLZA76916406296344,Installation_zone 21
2014,4,0,MDYX58057593664405,Installation_zone 17
2014,4,0,BTQM49798143241933,Installation_zone 20
2014,4,7,XJZD25151146009014,Installation_zone 27
2014,4,5,UVUU09775369366538,Installation_zone 31
2014,4,1,ZJLZ92867579121714,Installation_zone 36
2014,4,0,PYIJ16398823534533,Installation_zone 36
2014,4,4,WGVP23704300396052,Installation_zone 14
2014,4,1,VQEV43517876746282,Installation_zone 35
2014,4,4,MUQX03814572106575,Installation_zone 42
2014,4,4,PSME25878339814912,Installation_zone 48
2014,4,0,TTYW36392732207137,Installation_zone 5
2014,4,1,ROAM60370219032330,Installation_zone 32
2014,5,6,BAWZ19048421193785,Installation_zone 5
2014,5,8,KHAP61832304000229,Installation_zone 5
2014,5,5,AYFO01640637647206,Installation_zone 6
2014,5,1,OCPP59797470609261,Installation_zone 5
2014,5,2,EFPT25527968957793,Installation_zone 7
2014,5,3,TMTC88310339291752,Installation_zone 9
2014,5,3,IFEO06882568526964,Installation_zone 9
2014,5,4,UPHQ58672466816734,Installation_zone 9
2014,5,0,BLAK76953498874326,Installation_zone 10
2014,5,0,MTRV81612291903747,Installation_zone 10
2014,5,3,OSVR86992213224426,Installation_zone 10
2014,5,0,KFTH56445017523112,Installation_zone 10
2014,5,0,UEUM16479144634436,Installation_zone 10
2014,5,5,XIZX77467452847931,Installation_zone 10
2014,5,24,DILE36001796160982,Installation_zone 10
2014,5,20,SJIG27302092094953,Installation_zone 10
2014,5,25,HMWI14872235049607,Installation_zone 11
2014,5,1,PJYW09779517254665,Installation_zone 7
2014,5,9,JEQZ49578298451825,Installation_zone 7
2014,5,5,DKUQ58536240446944,Installation_zone 13
2014,5,11,MDIV98513972121149,Installation_zone 12
2014,5,0,VIKI56467126101490,Installation_zone 18
2014,5,0,BIIM61227429689854,Installation_zone 18
2014,5,1,TDWA06404905226614,Installation_zone 19
2014,5,8,NCTB52281913419616,Installation_zone 17
2014,5,8,EDCM45829369428453,Installation_zone 17
2014,5,10,FDUJ72749447961171,Installation_zone 17
2014,5,3,FASR75283242704176,Installation_zone 17
2014,5,6,GKFE53707368830491,Installation_zone 23
2014,5,1,JUWY99006171678327,Installation_zone 21
2014,5,2,GKNI46441672489630,Installation_zone 24
2014,5,0,BTQM49798143241933,Installation_zone 20
2014,5,1,UYTW69507320806745,Installation_zone 27
2014,5,12,NBOQ25381923600807,Installation_zone 28
2014,5,0,TQJK74322877422794,Installation_zone 31
2014,5,6,BNYT85809292475290,Installation_zone 31
2014,5,0,QKDB19469885449588,Installation_zone 32
2014,5,20,KWHG46887949950720,Installation_zone 36
2014,5,7,OVPO00141453612027,Installation_zone 36
2014,5,0,HZCZ40669419519385,Installation_zone 35
2014,5,1,NFPI08782385162236,Installation_zone 39
2014,5,2,AYIN48304462087836,Installation_zone 26
2014,5,7,HGYT99040653554323,Installation_zone 44
